"","Scientific_Name","Common_Name","Class","PresentInLPI","PresentInRL","Population_Trend","IUCN_Category","IUCN_Criteria","Generation_Length_Days","Generation_Length_Years","PercentDecrease10YMin","PercentDecreaseMin","PercentDecrease3GMin","PercentDecrease10YMid","PercentDecreaseMid","PercentDecrease3GMid","PercentDecrease10YMax","PercentDecreaseMax","PercentDecrease3GMax"
"287","Trachypithecus pileatus","Capped Langur","mammalia",TRUE,TRUE,"Decreasing","VU","A2cd+3cd",4015,10.9924709103354,3.50389048801824,1.07574548459258,1.07574548459258,4.90109037786124,1.51229970208653,1.51229970208653,6.51175273797047,2.02113129281826,2.02113129281826
"288","Trachypithecus poliocephalus","Golden-headed Langur","mammalia",TRUE,TRUE,"Decreasing","CR","A2cd",4015,10.9924709103354,14.8660077479215,4.76324630967788,4.76324630967788,20.1786754970349,6.60604781964406,6.60604781964406,36.9042655519807,13.0334126289683,13.0334126289683
"289","Trachypithecus shortridgei","Shortridge’s Langur","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",4015,10.9924709103354,6.69670084631926,2.07994902374956,2.07994902374956,9.8381456326306,3.09164514569873,3.09164514569873,14.449622653224,4.62223901108084,4.62223901108084
"290","Trachypithecus vetulus","Purple-faced Langur","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd+3cd+4cd",4015,10.9924709103354,6.69670084631926,2.07994902374956,2.07994902374956,9.8381456326306,3.09164514569873,3.09164514569873,14.449622653224,4.62223901108084,4.62223901108084
"291","Ursus thibetanus","Asiatic Black Bear","mammalia",TRUE,TRUE,"Decreasing","VU","A2cd",3650,9.99315537303217,3.50389048801824,1.18268149284166,1.18268149284166,4.90109037786124,1.66226604635902,1.66226604635902,6.51175273797047,2.22098393248984,2.22098393248984
"292","Vampyressa melissa","Melissa's Yellow-eared Bat","mammalia",FALSE,TRUE,"Stable","VU","A2c",2064.27635,5.65168062970568,3.50389048801824,2.08167881233436,2.08167881233436,4.90109037786124,2.92038624900223,2.92038624900223,6.51175273797047,3.89352834205809,3.89352834205809
"293","Varecia variegata","Black-and-white Ruffed Lemur","mammalia",FALSE,TRUE,"Decreasing","CR","A2cd",3285,8.99383983572895,14.8660077479215,5.79054515374959,5.79054515374959,20.1786754970349,8.01374848378401,8.01374848378401,36.9042655519807,15.690756921472,15.690756921472
"294","Viverra megaspila","Large-spotted Civet","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd+3cd+4cd",1825,4.99657768651609,6.69670084631926,4.51886168791656,4.51886168791656,9.8381456326306,6.67571183335754,6.67571183335754,14.449622653224,9.88778380116803,9.88778380116803
"295","Vormela peregusna","Marbled Polecat","mammalia",FALSE,TRUE,"Decreasing","VU","A2c",1120.762778,3.06848125393566,3.50389048801824,3.50389048801824,3.80050608331772,4.90109037786124,4.90109037786124,5.31268828800987,6.51175273797047,6.51175273797047,7.0535201240408
"296","Xenomys nelsoni","Magdelena Wood Rat","mammalia",FALSE,TRUE,"Decreasing","EN","A2c",766.22453,2.09780843258042,6.69670084631926,6.69670084631926,10.4289752429809,9.8381456326306,9.8381456326306,15.1731984466151,14.449622653224,14.449622653224,21.9624963084228
"297","Zaglossus bartoni","Eastern Long-beaked Echidna","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",5840,15.9890485968515,3.50389048801824,0.740824024279663,0.740824024279663,4.90109037786124,1.04217923605345,1.04217923605345,6.51175273797047,1.39395517858064,1.39395517858064
"298","Zaglossus bruijnii","Western Long-beaked Echidna","mammalia",FALSE,TRUE,"Decreasing","CR","A2acd",5475,14.9897330595483,14.8660077479215,3.51569021022349,3.51569021022349,20.1786754970349,4.88834189436657,4.88834189436657,36.9042655519807,9.73380953754651,9.73380953754651
"299","Zalophus wollebaeki","Galápagos Sea Lion","mammalia",TRUE,TRUE,"Decreasing","EN","A2ab",3650,9.99315537303217,6.69670084631926,2.28554952716388,2.28554952716388,9.8381456326306,3.39550312400438,3.39550312400438,14.449622653224,5.07254548928852,5.07254548928852
"300","Zyzomys maini","Arnhem Rock-rat","mammalia",TRUE,TRUE,"Decreasing","VU","A2b+3ce+4ce; B2ab(ii,iii,iv,v)",624.3996409,1.70951304832307,3.50389048801824,3.50389048801824,6.71837885909935,4.90109037786124,4.90109037786124,9.33387185130964,6.51175273797047,6.51175273797047,12.3039770778738
"301","Zyzomys pedunculatus","Central Rock-rat","mammalia",FALSE,TRUE,"Decreasing","CR","A2abce",639.6318318,1.75121651416838,14.8660077479215,14.8660077479215,26.3868601197179,20.1786754970349,20.1786754970349,34.8837502079371,36.9042655519807,36.9042655519807,58.3790245347393
